customer_id,signup_date,birth_year,gender,district,app_platform,notification_opt_in,churned
126591,2024-09-14,1998,หญิง,บางกะปิ,Android,True,0
126592,2025-07-07,2003,หญิง,จตุจักร,iOS,True,0
126596,2024-11-03,1982,ชาย,คลองเตย,Android,True,0
126597,2024-12-18,1999,ชาย,บางนา,Android,True,0
126600,2025-05-04,2000,ชาย,ลาดพร้าว,iOS,False,0
126601,2024-04-08,1996,หญิง,ลาดพร้าว,Android,True,1
126604,2025-05-06,1978,หญิง,บางนา,iOS,True,0
126605,2024-10-21,2000,หญิง,พญาไท,iOS,False,1
126608,2025-02-16,1992,หญิง,ห้วยขวาง,Android,False,0
126610,2025-01-08,1982,หญิง,บางนา,Android,True,0
126611,2024-04-19,2000,ชาย,บางนา,Android,True,0
126612,2024-02-29,2005,ชาย,สาทร,iOS,True,0
126615,2025-04-19,2005,หญิง,บางนา,iOS,True,0
126616,2024-08-15,1990,หญิง,ลาดพร้าว,Android,True,0
126620,2025-02-06,1989,หญิง,จตุจักร,iOS,False,0
126622,2024-06-17,1997,หญิง,คลองเตย,iOS,True,0
126623,2024-04-06,1995,หญิง,ห้วยขวาง,iOS,True,1
126624,2025-01-14,1987,ชาย,บางนา,iOS,False,0
126631,2025-05-16,1999,ชาย,จตุจักร,iOS,True,0
126632,2025-05-06,2001,หญิง,ลาดพร้าว,Android,False,0
126633,2024-07-24,1984,ชาย,จตุจักร,iOS,True,0
126636,2024-08-07,1992,หญิง,บางกะปิ,Android,True,0
126637,2025-04-13,1991,หญิง,วัฒนา,iOS,True,0
126639,2024-04-17,1982,หญิง,สาทร,Android,True,0
126641,2024-09-01,2002,หญิง,สวนหลวง,Android,False,0
126642,2025-03-23,1991,หญิง,บางนา,iOS,True,0
126644,2025-01-26,1988,หญิง,วัฒนา,iOS,True,1
126647,2024-03-13,2001,หญิง,สาทร,Android,False,0
126648,2025-02-15,2001,หญิง,บางรัก,Android,False,0
126649,2024-09-15,1998,ชาย,ดินแดง,iOS,True,0
126650,2024-10-26,1991,หญิง,ลาดพร้าว,iOS,True,0
126651,2024-05-20,1990,หญิง,ดินแดง,iOS,True,0
126652,2025-01-28,1996,หญิง,จตุจักร,Android,False,0
126655,2024-03-10,1991,หญิง,บางกะปิ,iOS,True,0
126656,2024-12-04,1979,ไม่ระบุ,บางกะปิ,Android,False,0
126657,2024-08-03,2003,หญิง,วัฒนา,iOS,False,0
126658,2024-05-24,2001,ชาย,พญาไท,iOS,True,0
126661,2025-05-29,2002,หญิง,บางนา,Android,True,0
126668,2024-06-10,1993,หญิง,บางนา,Android,True,1
126669,2024-09-20,1998,ชาย,วัฒนา,Android,False,0
126670,2024-10-25,1995,หญิง,ห้วยขวาง,Android,True,0
126673,2024-07-04,2006,หญิง,บางกะปิ,iOS,True,0
126675,2024-02-24,1985,ชาย,บางนา,Android,True,0
126678,2024-02-14,1984,หญิง,บางกะปิ,iOS,False,1
126680,2024-11-23,1996,ชาย,จตุจักร,Android,True,0
126681,2025-03-25,1990,ชาย,วัฒนา,Android,False,1
126682,2025-04-03,1983,ชาย,บางกะปิ,iOS,False,0
126685,2024-08-05,1992,หญิง,บางรัก,iOS,True,1
126686,2024-12-26,1990,ชาย,สาทร,iOS,False,0
126691,2025-03-03,1985,หญิง,บางนา,iOS,True,0
126693,2024-07-01,2002,หญิง,ลาดพร้าว,iOS,False,0
126694,2025-05-10,2002,ชาย,ห้วยขวาง,iOS,True,0
126695,2024-12-17,1983,ชาย,บางกะปิ,Android,True,0
126697,2025-01-24,1991,ชาย,สวนหลวง,iOS,False,0
126699,2024-06-25,2000,ไม่ระบุ,ลาดพร้าว,iOS,True,0
126702,2024-04-21,2003,ชาย,วัฒนา,Android,False,0
126705,2024-07-07,1984,ชาย,จตุจักร,iOS,True,1
126706,2024-10-18,1989,ชาย,บางกะปิ,Android,True,0
126708,2025-04-10,1991,ชาย,ห้วยขวาง,Android,True,1
126715,2024-02-01,1989,ชาย,ลาดพร้าว,Android,False,0
126716,2025-03-03,1994,ชาย,พญาไท,Android,False,0
126717,2024-06-14,2003,ไม่ระบุ,คลองเตย,iOS,True,0
126718,2024-06-21,1991,ชาย,คลองเตย,Android,False,0
126720,2024-10-24,2003,หญิง,บางรัก,iOS,False,0
126722,2024-09-05,1987,ชาย,บางกะปิ,Android,True,1
126723,2024-04-04,1995,ชาย,บางกะปิ,Android,True,0
126724,2024-10-11,1990,ชาย,บางนา,Android,True,0
126730,2025-04-15,1986,หญิง,จตุจักร,Android,True,0
126734,2025-01-09,2002,ชาย,บางนา,Android,True,0
126741,2025-01-01,2005,หญิง,บางรัก,iOS,True,0
126746,2024-06-21,1990,ชาย,บางนา,Android,False,1
126747,2025-03-28,1987,หญิง,ดินแดง,Android,True,0
126748,2025-01-28,2001,หญิง,สวนหลวง,iOS,True,0
126749,2024-01-16,1999,หญิง,พญาไท,iOS,False,0
126750,2024-05-17,2004,หญิง,บางกะปิ,iOS,False,0
126753,2024-09-10,2002,หญิง,คลองเตย,iOS,False,0
126755,2025-01-24,2006,หญิง,วัฒนา,iOS,True,0
126756,2024-08-06,1975,ชาย,สวนหลวง,iOS,True,0
126757,2024-10-27,1995,ชาย,วัฒนา,Android,False,0
126759,2025-02-16,1977,ชาย,ดินแดง,iOS,True,0
126760,2024-08-09,1997,ชาย,วัฒนา,Android,False,0
126762,2024-07-25,1975,หญิง,ลาดพร้าว,Android,True,0
126763,2024-01-31,1991,หญิง,สวนหลวง,Android,False,0
126764,2024-11-07,1997,หญิง,บางนา,iOS,False,0
126766,2025-02-22,1989,ชาย,บางรัก,Android,False,1
126771,2025-06-03,2001,หญิง,วัฒนา,Android,True,1
126775,2025-05-11,1995,หญิง,บางรัก,iOS,False,0
126776,2024-01-16,2002,ชาย,ห้วยขวาง,iOS,False,0
126777,2024-11-15,1997,หญิง,ห้วยขวาง,iOS,False,0
126778,2024-10-20,1991,หญิง,พญาไท,iOS,False,0
126779,2025-06-04,1988,ชาย,สวนหลวง,iOS,True,0
126780,2025-01-20,1987,หญิง,บางนา,Android,True,0
126782,2024-10-24,1998,หญิง,สวนหลวง,iOS,False,0
126784,2024-12-30,1993,หญิง,บางนา,Android,False,1
126786,2025-02-06,1999,ชาย,จตุจักร,iOS,True,1
126787,2024-02-12,1992,หญิง,จตุจักร,Android,False,0
126790,2025-06-05,2003,หญิง,จตุจักร,Android,True,0
126793,2025-07-13,1995,ชาย,บางกะปิ,Android,True,0
126795,2024-07-29,1994,ชาย,สาทร,Android,True,1
126801,2024-11-28,1981,หญิง,จตุจักร,Android,True,1
126802,2025-03-28,1976,หญิง,บางนา,Android,True,0
126803,2024-09-07,1992,หญิง,ห้วยขวาง,iOS,True,0
126805,2024-08-16,1992,ชาย,จตุจักร,iOS,True,0
126806,2025-05-26,1994,หญิง,ดินแดง,iOS,True,0
126808,2024-03-19,1997,หญิง,บางนา,Android,True,1
126816,2024-12-30,1997,หญิง,จตุจักร,iOS,False,0
126817,2025-04-12,1998,ชาย,สวนหลวง,Android,False,0
126818,2024-03-10,1991,หญิง,ลาดพร้าว,Android,False,0
126819,2025-04-29,2006,ชาย,ห้วยขวาง,Android,True,0
126820,2024-11-17,1988,หญิง,บางนา,Android,False,0
126824,2025-05-28,1989,หญิง,สวนหลวง,Android,True,0
126826,2024-09-23,2004,ชาย,พญาไท,iOS,False,0
126828,2024-10-19,1995,หญิง,ลาดพร้าว,iOS,True,1
126830,2024-02-25,1989,หญิง,บางนา,iOS,True,0
126831,2024-11-30,1991,ชาย,ห้วยขวาง,iOS,True,0
126834,2024-11-17,1997,ชาย,พญาไท,Android,True,0
126835,2024-08-23,1988,ชาย,พญาไท,Android,False,0
126837,2024-06-23,1993,หญิง,ห้วยขวาง,Android,False,1
126838,2024-05-23,1978,ชาย,ห้วยขวาง,Android,True,0
126839,2024-02-24,1997,ชาย,ห้วยขวาง,Android,True,0
126844,2024-05-14,1993,หญิง,สวนหลวง,iOS,True,0
126845,2024-02-23,1990,หญิง,สวนหลวง,iOS,True,0
126847,2024-06-28,1993,หญิง,จตุจักร,iOS,True,0
126856,2024-05-10,1992,หญิง,ลาดพร้าว,Android,True,1
126857,2024-03-18,1992,หญิง,พญาไท,iOS,True,0
126858,2024-06-15,1984,หญิง,บางรัก,Android,True,0
126859,2024-10-14,1991,ชาย,คลองเตย,Android,True,0
126862,2024-05-26,1993,ชาย,จตุจักร,Android,True,0
126870,2024-02-20,2000,หญิง,ห้วยขวาง,Android,False,0
126872,2024-12-03,1997,หญิง,ลาดพร้าว,iOS,True,0
126876,2025-06-04,1993,หญิง,บางรัก,Android,False,0
126877,2025-04-19,2003,ชาย,ห้วยขวาง,iOS,True,0
126878,2024-11-06,1990,ชาย,พญาไท,iOS,False,0
126879,2024-12-30,1989,ชาย,คลองเตย,iOS,False,0
126881,2024-11-10,1997,หญิง,บางนา,Android,True,0
126883,2024-02-29,1998,ชาย,บางนา,Android,True,0
126884,2024-12-09,1982,หญิง,บางนา,Android,False,0
126885,2024-08-13,2001,ชาย,ห้วยขวาง,iOS,False,0
126887,2024-01-14,1995,หญิง,ลาดพร้าว,Android,False,0
126888,2024-05-07,1997,หญิง,ลาดพร้าว,Android,True,0
126889,2024-04-23,1990,หญิง,ลาดพร้าว,Android,False,0
126891,2025-03-05,1995,หญิง,สาทร,iOS,False,0
126892,2024-12-28,2000,หญิง,ลาดพร้าว,Android,True,1
126894,2025-04-24,1996,ชาย,วัฒนา,iOS,False,0
126895,2024-11-16,1996,ชาย,บางกะปิ,Android,False,0
126902,2025-02-14,1988,ชาย,จตุจักร,Android,False,1
126904,2025-04-17,1995,ชาย,วัฒนา,iOS,True,0
126905,2025-06-13,1988,ชาย,จตุจักร,Android,True,1
126906,2025-04-24,1992,ชาย,บางนา,iOS,True,0
126907,2025-04-15,2000,ชาย,บางนา,iOS,True,0
126910,2025-06-06,2005,หญิง,วัฒนา,iOS,True,0
126912,2025-05-09,2006,ชาย,สาทร,Android,False,0
126914,2024-10-10,1989,หญิง,ลาดพร้าว,Android,False,0
126918,2025-05-16,2000,หญิง,สาทร,Android,True,0
126921,2025-03-01,2001,หญิง,บางรัก,iOS,False,0
126925,2024-06-29,1981,หญิง,บางกะปิ,Android,True,0
126927,2024-05-20,1993,ชาย,พญาไท,Android,True,0
126928,2024-01-14,1998,หญิง,ลาดพร้าว,Android,False,1
126931,2024-07-27,2003,หญิง,วัฒนา,Android,True,0
126933,2025-05-13,1994,หญิง,สวนหลวง,iOS,True,0
126947,2024-04-18,1999,หญิง,สาทร,Android,True,0
126948,2024-09-13,1992,ชาย,บางนา,iOS,True,0
126949,2025-07-03,1984,ชาย,บางนา,Android,True,0
126950,2024-06-23,1998,หญิง,จตุจักร,Android,False,0
126951,2024-11-08,1999,ชาย,สาทร,iOS,True,0
126952,2024-07-04,1989,ชาย,บางรัก,iOS,False,0
126955,2024-11-21,1993,หญิง,บางกะปิ,iOS,True,0
126956,2025-04-25,1989,ชาย,วัฒนา,iOS,True,0
126959,2024-06-20,1984,หญิง,บางนา,Android,False,1
126961,2024-07-04,2002,หญิง,บางกะปิ,iOS,False,0
126962,2024-12-14,2001,ชาย,วัฒนา,Android,False,0
126963,2024-09-06,1990,หญิง,วัฒนา,Android,False,0
126964,2025-01-20,1989,หญิง,ลาดพร้าว,Android,False,0
126965,2024-12-28,2005,หญิง,ดินแดง,iOS,True,0
126966,2024-09-08,1991,ชาย,วัฒนา,iOS,True,0
126967,2024-07-20,1990,หญิง,วัฒนา,Android,True,0
126968,2024-07-18,1988,ชาย,คลองเตย,iOS,False,0
126969,2025-01-04,2000,หญิง,บางกะปิ,Android,True,0
126970,2024-07-02,1995,ชาย,วัฒนา,Android,False,0
126971,2025-05-12,1996,ชาย,บางนา,iOS,False,0
126974,2025-02-06,2003,ชาย,บางนา,Android,True,0
126976,2025-02-03,1998,หญิง,ลาดพร้าว,iOS,False,0
126977,2024-07-13,2002,ชาย,บางนา,iOS,True,0
126980,2025-04-04,1990,ชาย,สวนหลวง,Android,False,0
126982,2025-03-30,1994,ชาย,บางรัก,iOS,True,0
126983,2025-07-12,1984,ชาย,บางนา,Android,True,0
126986,2025-03-31,2002,หญิง,ห้วยขวาง,iOS,False,0
126989,2024-01-31,1991,หญิง,ดินแดง,iOS,True,0
126990,2024-07-31,1997,หญิง,คลองเตย,Android,True,0
126991,2024-06-06,2004,หญิง,ลาดพร้าว,iOS,True,0
126993,2025-07-14,2001,ชาย,ลาดพร้าว,Android,True,0
126994,2024-09-16,1995,หญิง,คลองเตย,Android,False,0
126996,2025-02-03,1996,หญิง,วัฒนา,iOS,True,1
127001,2025-03-05,1997,ชาย,บางกะปิ,Android,False,0
127004,2025-01-29,1995,ชาย,ดินแดง,Android,False,0
127009,2025-03-07,1995,หญิง,วัฒนา,Android,True,0
127010,2024-09-17,2002,หญิง,ลาดพร้าว,iOS,True,0
127012,2025-07-11,1988,ชาย,จตุจักร,Android,True,0
127018,2025-07-08,2000,หญิง,สวนหลวง,Android,True,0
127020,2024-01-14,1975,ชาย,ลาดพร้าว,Android,True,0
127021,2024-01-16,1997,หญิง,ห้วยขวาง,iOS,False,0
127022,2025-05-26,2002,หญิง,บางนา,Android,True,0
127023,2024-07-13,1993,ชาย,ห้วยขวาง,iOS,False,0
127025,2024-04-17,1994,หญิง,คลองเตย,Android,True,0
127026,2024-05-25,2003,ชาย,คลองเตย,iOS,False,0
127030,2024-10-22,1978,หญิง,บางกะปิ,Android,True,0
127031,2024-05-20,1990,หญิง,บางรัก,Android,True,0
127033,2024-01-17,1976,ชาย,สาทร,iOS,True,0
127034,2025-06-06,1999,ชาย,จตุจักร,iOS,False,0
127037,2024-08-05,1994,หญิง,พญาไท,iOS,False,0
127038,2025-02-10,1992,ชาย,บางกะปิ,Android,True,0
127043,2024-11-06,2002,หญิง,บางรัก,Android,False,0
127045,2025-04-16,1998,หญิง,สาทร,Android,True,1
127047,2025-02-23,1992,หญิง,ลาดพร้าว,Android,True,1
127052,2025-04-12,1994,หญิง,บางนา,Android,False,0
127054,2025-03-30,1990,หญิง,บางรัก,Android,True,0
127055,2024-03-24,1993,ชาย,สวนหลวง,Android,False,0
127059,2025-06-17,1993,หญิง,บางกะปิ,iOS,False,0
127060,2024-02-09,2001,หญิง,สวนหลวง,iOS,False,0
127064,2024-03-30,1991,หญิง,ลาดพร้าว,Android,True,0
127070,2024-05-24,2000,ชาย,สวนหลวง,Android,False,0
127073,2025-01-03,1995,หญิง,บางกะปิ,iOS,False,0
127076,2025-05-22,2002,ชาย,คลองเตย,Android,True,0
127077,2025-04-14,1989,ชาย,วัฒนา,Android,False,1
127079,2024-12-24,2006,ชาย,วัฒนา,Android,False,0
127081,2024-03-11,1997,หญิง,บางกะปิ,iOS,True,0
127082,2024-02-09,1991,ชาย,วัฒนา,Android,False,0
127083,2025-05-13,2003,หญิง,พญาไท,iOS,True,0
127087,2025-03-06,1983,ชาย,สาทร,Android,True,0
127089,2024-10-15,2001,ชาย,จตุจักร,Android,True,0
127090,2024-07-12,2002,ชาย,คลองเตย,iOS,True,0
127091,2024-04-16,1988,ชาย,สาทร,iOS,False,0
127094,2024-06-17,2002,ชาย,บางนา,Android,False,0
127096,2024-12-24,1993,หญิง,บางนา,iOS,True,0
127097,2024-05-09,1996,หญิง,บางรัก,Android,True,0
127098,2024-12-19,1993,ชาย,คลองเตย,Android,True,0
127100,2025-01-23,1998,ชาย,บางนา,iOS,True,1
127101,2024-06-15,2000,หญิง,ห้วยขวาง,Android,True,0
127102,2024-06-19,1993,หญิง,สาทร,Android,False,0
127104,2024-06-20,1989,ชาย,ลาดพร้าว,iOS,False,0
127106,2025-01-03,2002,หญิง,พญาไท,iOS,True,0
127108,2024-10-25,1995,ชาย,จตุจักร,Android,True,0
127111,2024-05-02,2002,หญิง,ห้วยขวาง,Android,False,0
127112,2025-05-19,1999,ไม่ระบุ,ลาดพร้าว,iOS,True,0
127114,2025-03-05,1991,ชาย,คลองเตย,iOS,False,0
127115,2024-04-13,1999,ชาย,บางกะปิ,Android,False,1
127121,2024-02-09,1984,ชาย,สาทร,iOS,True,0
127122,2025-03-08,2002,ชาย,คลองเตย,iOS,True,0
127124,2024-04-28,1999,หญิง,บางรัก,iOS,True,0
127127,2025-04-07,1994,หญิง,บางนา,Android,True,0
127133,2024-11-26,2003,หญิง,จตุจักร,Android,False,0
127138,2024-06-25,1983,ชาย,คลองเตย,Android,True,0
127139,2025-05-16,1986,ชาย,จตุจักร,Android,False,0
127142,2025-01-18,1995,หญิง,ห้วยขวาง,Android,False,1
127144,2024-01-21,2000,หญิง,พญาไท,Android,True,0
127145,2025-07-10,1990,หญิง,คลองเตย,Android,True,1
127147,2024-03-11,1976,หญิง,พญาไท,Android,False,0
127149,2025-03-25,2001,ไม่ระบุ,สาทร,iOS,True,0
127151,2024-11-18,1991,หญิง,จตุจักร,iOS,True,0
127152,2025-02-26,1991,หญิง,บางนา,Android,False,0
127156,2024-12-22,1992,หญิง,ลาดพร้าว,iOS,False,0
127157,2024-09-04,2002,หญิง,บางรัก,iOS,True,0
127158,2024-03-11,1980,ชาย,สวนหลวง,iOS,False,0
127164,2024-01-19,1999,หญิง,คลองเตย,Android,False,0
127165,2025-01-10,2000,หญิง,บางรัก,iOS,False,0
127167,2025-07-10,2003,ชาย,บางนา,iOS,False,1
127170,2025-04-18,1978,ชาย,ห้วยขวาง,iOS,True,0
127173,2025-06-15,2002,หญิง,ห้วยขวาง,Android,True,0
127175,2024-05-24,2002,หญิง,ลาดพร้าว,Android,True,0
127176,2024-05-14,2000,ชาย,บางกะปิ,iOS,False,0
127178,2024-03-28,1988,ชาย,ห้วยขวาง,Android,False,0
127179,2024-02-18,1990,ชาย,ดินแดง,Android,False,0
127180,2024-11-15,1988,หญิง,บางกะปิ,Android,True,0
127181,2024-02-21,1989,หญิง,สาทร,iOS,False,0
127183,2024-01-24,2001,หญิง,จตุจักร,Android,False,0
127184,2024-12-05,1990,หญิง,บางกะปิ,iOS,False,0
127186,2024-12-13,2003,หญิง,วัฒนา,Android,False,0
127188,2024-07-03,1977,ชาย,ห้วยขวาง,iOS,True,0
127189,2024-07-22,1999,ชาย,สวนหลวง,Android,True,0
127190,2024-06-04,1984,หญิง,บางรัก,iOS,False,0
127191,2025-03-03,1992,หญิง,พญาไท,iOS,True,0
127193,2024-12-11,2000,ชาย,พญาไท,Android,True,0
127197,2024-08-02,1990,หญิง,คลองเตย,iOS,False,0
127199,2025-04-14,2002,ชาย,บางกะปิ,Android,True,0
127204,2024-07-24,1993,ชาย,ห้วยขวาง,iOS,True,1
127205,2025-04-09,1997,หญิง,บางนา,iOS,True,0
127210,2025-03-09,1981,ชาย,บางกะปิ,iOS,True,0
127211,2024-01-19,2005,ชาย,ลาดพร้าว,iOS,False,0
127212,2024-12-26,1991,หญิง,บางกะปิ,Android,True,0
127213,2024-01-30,1997,หญิง,ลาดพร้าว,Android,True,0
127214,2025-04-15,1992,หญิง,ห้วยขวาง,iOS,True,0
127215,2024-05-04,1988,ชาย,ลาดพร้าว,iOS,True,0
127216,2024-05-23,1994,ชาย,บางนา,iOS,True,0
127224,2024-02-27,1993,หญิง,วัฒนา,iOS,False,1
127225,2024-07-10,1977,ชาย,บางนา,Android,True,0
127226,2024-12-06,1989,ชาย,สวนหลวง,iOS,True,0
127227,2024-10-29,1989,หญิง,บางนา,Android,True,0
127231,2025-06-09,1992,ชาย,ดินแดง,iOS,True,0
127232,2024-02-11,1984,ชาย,วัฒนา,Android,True,0
127238,2025-03-22,1983,หญิง,จตุจักร,Android,True,0
127240,2024-10-03,1998,หญิง,ดินแดง,Android,True,0
127241,2024-11-14,1992,หญิง,บางกะปิ,iOS,True,1
127242,2025-04-17,1979,ชาย,วัฒนา,Android,False,0
127243,2025-06-11,1983,หญิง,วัฒนา,iOS,False,0
127244,2024-06-25,1976,หญิง,บางกะปิ,iOS,True,0
127246,2024-08-13,1996,ชาย,บางนา,Android,True,0
127247,2025-02-05,1997,หญิง,ลาดพร้าว,iOS,True,0
127248,2025-04-29,1994,ชาย,สวนหลวง,Android,False,0
127249,2025-05-01,1998,ชาย,สวนหลวง,Android,True,0
127253,2024-01-14,1997,ชาย,จตุจักร,iOS,False,0
127254,2024-06-01,1989,ชาย,คลองเตย,iOS,True,1
127257,2024-06-16,1994,ชาย,พญาไท,iOS,True,0
127261,2024-12-17,1991,หญิง,วัฒนา,Android,False,0
127263,2024-06-26,1991,หญิง,ห้วยขวาง,iOS,True,0
127264,2024-03-02,1989,ชาย,คลองเตย,Android,False,0
127265,2024-09-19,1989,ชาย,ลาดพร้าว,iOS,True,0
127268,2025-07-09,1984,หญิง,บางรัก,iOS,True,0
127269,2025-01-17,2000,หญิง,วัฒนา,iOS,True,0
127271,2025-05-31,1992,หญิง,วัฒนา,Android,True,0
127272,2024-03-09,1975,หญิง,ห้วยขวาง,Android,True,0
127273,2024-12-03,1993,ชาย,ห้วยขวาง,iOS,True,1
127277,2024-07-05,1996,ชาย,วัฒนา,Android,False,0
127280,2025-06-10,1978,ชาย,บางรัก,Android,False,0
127282,2024-07-20,1988,หญิง,บางรัก,Android,True,0
127283,2024-07-31,1981,หญิง,ลาดพร้าว,iOS,True,0
127286,2025-07-10,1995,หญิง,สวนหลวง,Android,False,0
127288,2024-01-22,1992,หญิง,สวนหลวง,iOS,True,1
127289,2025-02-12,1992,หญิง,สาทร,Android,False,1
127290,2024-12-01,2006,ชาย,วัฒนา,Android,False,0
127292,2025-04-09,1990,หญิง,บางกะปิ,iOS,False,0
127294,2025-02-08,1997,หญิง,ดินแดง,iOS,True,0
127295,2025-05-06,1991,ชาย,คลองเตย,Android,True,0
127296,2025-05-10,1990,ชาย,ห้วยขวาง,iOS,False,0
127297,2025-04-16,1985,หญิง,วัฒนา,Android,False,0
127301,2025-05-14,1989,ชาย,บางนา,iOS,True,1
127302,2025-01-04,1991,หญิง,ดินแดง,Android,False,0
127304,2025-05-16,1992,หญิง,ดินแดง,Android,True,0
127306,2025-04-06,1991,หญิง,ลาดพร้าว,Android,True,0
127308,2024-09-23,1982,ชาย,จตุจักร,iOS,False,0
127309,2025-06-05,1985,ชาย,พญาไท,Android,True,0
127310,2025-01-05,1986,ชาย,พญาไท,Android,True,0
127312,2024-10-01,1988,หญิง,บางนา,Android,True,0
127315,2025-04-28,1980,หญิง,บางนา,iOS,True,0
127316,2024-03-11,1998,ชาย,พญาไท,Android,True,0
127318,2024-04-01,1991,หญิง,พญาไท,Android,True,0
127319,2025-02-26,1996,หญิง,สาทร,Android,True,0
127320,2024-08-31,1985,หญิง,วัฒนา,iOS,True,1
127321,2025-06-04,1989,หญิง,สวนหลวง,Android,True,0
127322,2025-05-30,2006,หญิง,พญาไท,iOS,True,0
127323,2025-02-11,1994,หญิง,สาทร,Android,False,0
127326,2025-02-25,2000,ชาย,บางนา,Android,False,0
127327,2024-02-20,1989,ไม่ระบุ,จตุจักร,iOS,True,1
127331,2024-01-31,1999,ชาย,บางกะปิ,Android,True,1
127332,2024-04-18,1991,หญิง,พญาไท,Android,True,1
127333,2025-04-04,1996,ชาย,สวนหลวง,Android,False,0
127334,2025-02-27,2002,ชาย,บางนา,iOS,True,0
127335,2024-11-02,1996,หญิง,ลาดพร้าว,Android,False,0
127343,2024-06-30,1989,ชาย,พญาไท,Android,True,0
127346,2024-12-07,1997,ชาย,บางนา,Android,False,0
127347,2024-03-28,1985,หญิง,วัฒนา,iOS,False,0
127350,2025-04-01,1975,หญิง,ดินแดง,Android,False,0
127351,2024-10-17,1999,ชาย,บางนา,Android,True,0
127353,2025-02-25,1997,หญิง,บางกะปิ,iOS,True,0
127355,2025-01-28,1992,หญิง,ลาดพร้าว,Android,True,0
127357,2024-04-20,1993,หญิง,บางรัก,iOS,False,0
127358,2025-06-20,1993,หญิง,บางกะปิ,Android,False,0
127359,2024-07-15,1995,หญิง,สาทร,Android,True,0
127362,2024-09-27,2001,ชาย,จตุจักร,Android,False,0
127363,2024-11-13,1989,หญิง,บางนา,Android,True,0
127367,2024-11-03,1992,ชาย,บางกะปิ,Android,True,0
127372,2025-02-03,2004,หญิง,บางนา,iOS,True,0
127375,2024-01-28,1995,หญิง,จตุจักร,iOS,True,0
127376,2024-11-11,1999,ชาย,ลาดพร้าว,Android,True,1
127379,2024-08-07,1988,หญิง,ห้วยขวาง,Android,False,0
127380,2024-06-13,2000,ชาย,บางนา,Android,False,0
127384,2025-01-06,1999,ชาย,คลองเตย,iOS,True,0
127387,2025-01-19,1988,ไม่ระบุ,วัฒนา,Android,False,0
127389,2024-10-12,2003,หญิง,ห้วยขวาง,Android,True,0
127394,2024-12-21,1980,ชาย,ดินแดง,Android,True,0
127395,2025-04-20,2002,หญิง,บางกะปิ,Android,True,0
127396,2024-08-06,1988,หญิง,ห้วยขวาง,Android,True,0
127398,2024-12-17,1993,หญิง,บางกะปิ,iOS,True,0
127399,2024-12-14,2000,หญิง,ห้วยขวาง,Android,True,0
127401,2025-04-13,2006,ชาย,วัฒนา,Android,True,0
127403,2024-05-24,1976,ชาย,บางนา,Android,True,1
127404,2024-10-29,1981,ชาย,บางนา,Android,False,1
127405,2024-10-01,1989,หญิง,ดินแดง,iOS,True,0
127407,2024-10-01,2005,หญิง,บางนา,Android,False,0
127409,2025-03-18,1994,หญิง,ลาดพร้าว,Android,True,0
127412,2024-12-02,1995,ชาย,บางนา,Android,True,0
127413,2024-01-22,1999,หญิง,ดินแดง,Android,False,0
127414,2024-07-24,1995,หญิง,สวนหลวง,iOS,True,0
127415,2024-06-12,1989,หญิง,ห้วยขวาง,iOS,False,0
127417,2025-04-26,1990,หญิง,ลาดพร้าว,iOS,False,0
127419,2024-01-19,1994,หญิง,จตุจักร,Android,True,0
127422,2025-06-04,1992,หญิง,บางนา,Android,False,0
127424,2024-10-30,2000,หญิง,ลาดพร้าว,iOS,True,0
127427,2024-07-31,2003,หญิง,ห้วยขวาง,iOS,True,0
127429,2024-04-27,2003,หญิง,ลาดพร้าว,Android,False,0
127430,2024-06-24,1996,หญิง,ห้วยขวาง,Android,True,0
127431,2024-06-22,2000,หญิง,วัฒนา,iOS,True,1
127432,2024-10-09,2004,ไม่ระบุ,ดินแดง,iOS,False,0
127433,2025-03-05,1996,หญิง,ลาดพร้าว,iOS,True,1
127434,2024-01-31,2001,ไม่ระบุ,จตุจักร,Android,False,0
127436,2025-07-01,2000,หญิง,สาทร,Android,False,0
127437,2024-12-08,2003,ชาย,คลองเตย,Android,True,0
127438,2024-03-20,1993,หญิง,ลาดพร้าว,Android,False,0
127439,2024-05-30,1985,ชาย,บางนา,Android,True,0
127441,2024-10-25,1992,หญิง,บางนา,iOS,True,0
127444,2025-03-11,2001,หญิง,ห้วยขวาง,Android,True,0
127446,2025-06-03,1990,ชาย,บางกะปิ,Android,True,0
127450,2025-04-09,1996,ชาย,วัฒนา,Android,False,0
127451,2024-01-24,1996,ชาย,คลองเตย,iOS,False,0
127452,2024-05-11,1992,ชาย,ห้วยขวาง,Android,True,0
127455,2024-10-07,1990,หญิง,วัฒนา,iOS,False,0
127458,2025-04-25,2000,หญิง,บางกะปิ,iOS,False,0
127460,2025-02-04,1993,หญิง,ลาดพร้าว,Android,False,0
127462,2024-06-06,1998,หญิง,ดินแดง,iOS,True,0
127464,2024-12-24,1997,หญิง,บางกะปิ,iOS,True,0
127466,2024-01-27,1992,ชาย,ห้วยขวาง,Android,True,0
127467,2024-10-30,1991,หญิง,สาทร,Android,False,0
127469,2024-06-26,1993,หญิง,บางกะปิ,iOS,True,0
127471,2024-12-08,2003,ชาย,บางกะปิ,Android,True,0
127473,2024-10-01,2002,หญิง,ลาดพร้าว,Android,False,0
127474,2024-12-21,1998,ชาย,สวนหลวง,Android,False,0
