order_id,customer_id,restaurant_id,rider_id,order_time,delivered_time,distance_km,subtotal,discount,delivery_fee,payment_type,district,weather
736381,153682,5796,20076,2024-10-14 11:35:00,2024-10-14 11:55:18,8.81,214.0,0.0,43.0,โอนผ่านแอป,พญาไท,ปกติ
736382,158694,5697,23351,2024-11-30 13:41:00,2024-11-30 14:06:48,2.89,181.0,0.0,24.0,โอนผ่านแอป,วัฒนา,ปกติ
736383,171653,5066,20745,2024-10-12 18:37:00,2024-10-12 19:02:30,7.03,95.0,0.0,37.0,บัตรเครดิต,สาทร,ปกติ
736384,100320,5170,22563,2025-01-17 11:43:00,2025-01-17 11:58:42,5.83,207.0,0.0,34.0,เงินสด,วัฒนา,ปกติ
736385,165050,5516,22462,2024-12-03 18:42:00,2024-12-03 19:13:06,7.67,111.0,26.0,40.0,โอนผ่านแอป,บางกะปิ,ปกติ
736386,143008,5723,20462,2025-07-04 12:18:00,2025-07-04 12:53:24,7.2,45.0,0.0,46.0,เงินสด,พญาไท,ฝนตก
736387,142313,5686,20579,2024-10-07 11:35:00,2024-10-07 12:02:42,3.81,72.0,0.0,35.0,บัตรเครดิต,วัฒนา,ฝนตก
736388,177852,5517,21707,2025-03-04 12:01:00,2025-03-04 12:34:18,6.09,126.0,0.0,42.0,บัตรเครดิต,สาทร,ฝนตก
736389,149634,6024,23454,2024-11-12 13:16:00,2024-11-12 13:50:42,5.75,118.0,0.0,41.0,เงินสด,ลาดพร้าว,ฝนตก
736390,187406,5493,22840,2025-04-28 12:32:00,2025-04-28 12:58:06,5.6,95.0,19.0,33.0,บัตรเครดิต,ลาดพร้าว,ปกติ
736391,101747,5718,21695,2024-11-20 11:37:00,2024-11-20 11:57:12,6.8,50.0,12.0,37.0,บัตรเครดิต,จตุจักร,ปกติ
736392,191965,5925,23383,2025-01-24 19:10:00,2025-01-24 19:42:12,6.83,254.0,0.0,37.0,เงินสด,สาทร,ปกติ
736393,102493,5776,21377,2025-01-01 12:27:00,2025-01-01 12:53:18,5.14,145.0,0.0,31.0,โอนผ่านแอป,จตุจักร,ปกติ
736394,141366,6080,22893,2024-08-15 12:13:00,2024-08-15 12:45:12,1.26,104.0,0.0,27.0,บัตรเครดิต,สาทร,ฝนตก
736395,169434,5954,23172,2025-01-10 13:19:00,2025-01-10 13:50:48,6.43,421.0,0.0,36.0,โอนผ่านแอป,พญาไท,ปกติ
736396,154852,6186,23011,2024-10-04 11:46:00,2024-10-04 11:57:36,3.74,59.0,0.0,27.0,โอนผ่านแอป,วัฒนา,ปกติ
736397,138065,5105,20161,2025-05-30 12:48:00,2025-05-30 13:15:42,2.0,287.0,0.0,21.0,เงินสด,สวนหลวง,ปกติ
736398,113039,5572,23182,2024-09-30 18:59:00,2024-09-30 19:27:06,6.18,870.0,209.0,35.0,บัตรเครดิต,ห้วยขวาง,ปกติ
736399,128497,5749,20381,2025-03-20 11:54:00,2025-03-20 12:16:18,5.74,55.0,0.0,33.0,โอนผ่านแอป,บางนา,ปกติ
736400,162651,5625,22740,2024-08-29 13:01:00,2024-08-29 13:28:12,5.98,114.0,0.0,34.0,โอนผ่านแอป,บางนา,ปกติ
736401,145714,5873,22410,2025-01-04 13:54:00,2025-01-04 14:20:18,1.95,197.0,0.0,21.0,บัตรเครดิต,จตุจักร,ปกติ
736402,170432,5409,23000,2025-04-29 11:31:00,2025-04-29 11:54:42,7.13,563.0,0.0,38.0,โอนผ่านแอป,บางนา,ปกติ
736403,171485,5845,20490,2024-09-11 19:36:00,2024-09-11 20:04:00,7.09,310.0,0.0,38.0,เงินสด,ห้วยขวาง,ปกติ
736404,158563,6129,21576,2024-12-04 11:15:00,2024-12-04 11:30:24,2.59,405.0,83.0,23.0,โอนผ่านแอป,บางกะปิ,ปกติ
736405,159995,6141,22617,2024-11-21 21:05:00,2024-11-21 21:18:30,2.33,80.0,17.0,22.0,โอนผ่านแอป,สวนหลวง,ปกติ
736406,109202,5415,20891,2024-08-01 11:36:00,2024-08-01 11:55:18,7.94,166.0,0.0,40.0,บัตรเครดิต,บางกะปิ,ปกติ
736407,180706,5522,20285,2025-03-10 18:55:00,2025-03-10 19:24:00,8.15,470.0,0.0,41.0,โอนผ่านแอป,สาทร,ปกติ
736408,100041,5567,22768,2025-02-16 20:18:00,2025-02-16 20:38:12,6.22,507.0,0.0,35.0,เงินสด,ลาดพร้าว,ปกติ
736409,138025,5846,22183,2025-06-20 13:34:00,2025-06-20 14:03:24,8.39,189.0,38.0,42.0,บัตรเครดิต,ห้วยขวาง,ปกติ
736410,184719,5088,22026,2025-06-17 20:52:00,2025-06-17 21:03:12,1.64,229.0,57.0,20.0,โอนผ่านแอป,คลองเตย,ปกติ
736411,168621,5452,20608,2025-04-15 17:23:00,2025-04-15 17:44:00,8.43,560.0,0.0,42.0,โอนผ่านแอป,พญาไท,ปกติ
736412,158007,5033,22406,2024-08-06 10:24:00,2024-08-06 10:50:06,10.32,232.0,0.0,48.0,บัตรเครดิต,สวนหลวง,ปกติ
736413,123065,6036,22251,2025-02-16 12:35:00,2025-02-16 13:10:24,5.45,136.0,0.0,40.0,บัตรเครดิต,ดินแดง,ฝนตก
736414,115506,5900,20058,2024-12-11 12:02:00,2024-12-11 12:24:30,4.58,329.0,0.0,30.0,เงินสด,จตุจักร,ปกติ
736415,173763,5290,20028,2025-05-22 00:58:00,2025-05-22 01:16:06,3.7,195.0,19.0,27.0,วอลเล็ต,จตุจักร,ปกติ
736416,106908,5941,21840,2024-12-20 20:02:00,2024-12-20 20:33:54,9.1,573.0,0.0,52.0,วอลเล็ต,สวนหลวง,ฝนตก
736417,108405,5397,20962,2024-12-29 21:21:00,2024-12-29 21:38:42,3.71,288.0,40.0,27.0,บัตรเครดิต,บางรัก,ปกติ
736418,113309,6199,21239,2025-04-01 22:55:00,2025-04-01 23:12:54,5.76,159.0,0.0,33.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
736419,104719,5047,20184,2024-10-07 12:25:00,2024-10-07 12:54:36,7.38,120.0,0.0,39.0,โอนผ่านแอป,บางกะปิ,ปกติ
736420,149856,6024,22041,2024-09-14 17:10:00,2024-09-14 17:28:48,2.52,666.0,113.0,23.0,บัตรเครดิต,ลาดพร้าว,ปกติ
736421,100014,6139,20031,2025-05-26 11:15:00,2025-05-26 11:36:30,9.11,116.0,16.0,44.0,โอนผ่านแอป,ดินแดง,ปกติ
736422,100353,5345,20176,2024-08-28 22:10:00,2024-08-28 22:33:12,10.51,241.0,0.0,49.0,บัตรเครดิต,สาทร,ปกติ
736423,142402,5862,22380,2025-04-17 11:42:00,2025-04-17 12:05:06,9.82,145.0,0.0,46.0,วอลเล็ต,บางนา,ปกติ
736424,114285,5960,23490,2024-09-10 11:23:00,2024-09-10 11:37:36,4.65,76.0,6.0,30.0,โอนผ่านแอป,บางรัก,ปกติ
736425,113621,5726,23137,2025-05-24 11:34:00,2025-05-24 11:51:42,7.46,135.0,17.0,39.0,เงินสด,ห้วยขวาง,ปกติ
736426,104119,5516,22576,2025-01-21 23:16:00,2025-01-21 23:33:12,4.46,328.0,0.0,29.0,วอลเล็ต,บางกะปิ,ปกติ
736427,146125,5633,23038,2025-05-08 10:15:00,2025-05-08 10:31:24,5.17,45.0,0.0,32.0,โอนผ่านแอป,คลองเตย,ปกติ
736428,115978,5314,21732,2024-12-17 18:13:00,2024-12-17 18:39:00,5.78,649.0,0.0,33.0,บัตรเครดิต,ห้วยขวาง,ปกติ
736429,101376,5749,20814,2025-04-03 19:36:00,2025-04-03 20:04:00,8.6,150.0,25.0,43.0,โอนผ่านแอป,บางนา,ปกติ
736430,176932,5733,22946,2024-11-02 23:14:00,2024-11-02 23:28:18,1.22,194.0,0.0,19.0,โอนผ่านแอป,จตุจักร,ปกติ
736431,191759,5488,22237,2025-01-09 12:38:00,2025-01-09 13:02:48,4.67,141.0,0.0,30.0,โอนผ่านแอป,สวนหลวง,ปกติ
736432,157404,5144,23168,2024-09-15 22:03:00,2024-09-15 22:18:18,4.91,59.0,0.0,31.0,เงินสด,ลาดพร้าว,ปกติ
736433,109712,5294,22017,2025-01-03 12:30:00,2025-01-03 13:00:48,11.09,313.0,0.0,50.0,โอนผ่านแอป,สวนหลวง,ปกติ
736434,129075,5371,20435,2025-04-19 23:43:00,2025-04-20 00:05:48,5.08,124.0,19.0,39.0,บัตรเครดิต,จตุจักร,ฝนตก
736435,182545,5246,21802,2024-10-06 18:14:00,2024-10-06 18:44:12,4.0,147.0,0.0,28.0,บัตรเครดิต,ลาดพร้าว,ปกติ
736436,183930,5766,23237,2025-01-29 13:00:00,2025-01-29 13:24:06,1.07,125.0,0.0,18.0,เงินสด,จตุจักร,ปกติ
736437,136082,5265,22793,2024-12-02 23:28:00,2024-12-02 23:43:06,6.71,234.0,0.0,36.0,เงินสด,บางกะปิ,ปกติ
736438,119559,5855,21234,2025-02-17 13:15:00,2025-02-17 13:48:48,12.42,84.0,0.0,55.0,โอนผ่านแอป,คลองเตย,ปกติ
736439,155276,5794,22237,2025-04-16 18:26:00,2025-04-16 18:52:36,7.88,76.0,8.0,40.0,โอนผ่านแอป,บางกะปิ,ปกติ
736440,191784,5737,22138,2024-10-26 19:57:00,2024-10-26 20:27:30,8.05,228.0,26.0,41.0,บัตรเครดิต,บางรัก,ปกติ
736441,142284,5537,22732,2025-03-25 19:26:00,2025-03-25 19:51:18,7.71,54.0,0.0,40.0,เงินสด,คลองเตย,ปกติ
736442,105719,5012,22159,2025-07-01 14:36:00,2025-07-01 14:48:24,1.12,218.0,45.0,19.0,บัตรเครดิต,บางนา,ปกติ
736443,150578,5941,20389,2024-09-22 12:40:00,2024-09-22 13:03:54,4.9,233.0,0.0,31.0,เงินสด,สวนหลวง,ปกติ
736444,178660,5264,22643,2024-12-06 19:28:00,2024-12-06 19:56:00,2.76,430.0,0.0,24.0,วอลเล็ต,ห้วยขวาง,ปกติ
736445,166352,6151,20861,2024-11-28 12:36:00,2024-11-28 13:07:00,8.45,100.0,11.0,42.0,โอนผ่านแอป,วัฒนา,ปกติ
736446,125340,5591,21728,2024-08-19 12:17:00,2024-08-19 12:42:18,5.8,112.0,0.0,34.0,โอนผ่านแอป,จตุจักร,ปกติ
736447,142180,5129,23297,2025-04-25 17:58:00,2025-04-25 18:10:36,3.45,633.0,133.0,26.0,วอลเล็ต,บางรัก,ปกติ
736448,170071,5007,20272,2024-10-23 01:10:00,2024-10-23 01:28:18,2.37,566.0,109.0,23.0,โอนผ่านแอป,จตุจักร,ปกติ
736449,112610,5852,20077,2025-04-03 18:55:00,2025-04-03 19:27:30,5.47,236.0,0.0,41.0,โอนผ่านแอป,ห้วยขวาง,ฝนตก
736450,128686,5074,20787,2025-01-28 12:27:00,2025-01-28 12:56:06,8.68,96.0,0.0,43.0,โอนผ่านแอป,จตุจักร,ปกติ
736451,160690,5461,22205,2025-07-10 21:08:00,2025-07-10 21:28:48,9.06,336.0,74.0,44.0,บัตรเครดิต,จตุจักร,ปกติ
736452,176305,5881,23120,2024-10-24 12:15:00,2024-10-24 12:32:54,1.39,908.0,0.0,19.0,เงินสด,ลาดพร้าว,ปกติ
736453,177118,6045,23460,2024-08-19 11:21:00,2024-08-19 11:39:00,8.17,189.0,0.0,41.0,เงินสด,จตุจักร,ปกติ
736454,149088,5836,20254,2024-09-28 12:24:00,2024-09-28 12:47:12,2.24,357.0,0.0,22.0,วอลเล็ต,พญาไท,ปกติ
736455,163868,6127,20455,2024-12-27 13:05:00,2024-12-27 13:41:24,4.96,98.0,0.0,39.0,โอนผ่านแอป,ลาดพร้าว,ฝนตก
736456,178221,5352,20340,2025-05-10 12:00:00,2025-05-10 12:38:48,6.09,105.0,22.0,42.0,บัตรเครดิต,พญาไท,ฝนตก
736457,176049,5828,20417,2024-09-18 14:14:00,2024-09-18 14:38:48,5.9,45.0,0.0,34.0,เงินสด,บางนา,ปกติ
736458,129714,5409,21382,2025-06-29 11:16:00,2025-06-29 11:42:00,11.33,541.0,133.0,51.0,เงินสด,บางนา,ปกติ
736459,178975,5882,23047,2024-11-09 21:24:00,2024-11-09 21:51:06,4.15,277.0,31.0,36.0,โอนผ่านแอป,ห้วยขวาง,ฝนตก
736460,115140,5583,22779,2024-12-02 11:23:00,2024-12-02 11:53:06,18.78,45.0,7.0,75.0,บัตรเครดิต,ห้วยขวาง,ปกติ
736461,179830,5258,20890,2024-12-04 19:40:00,2024-12-04 20:14:54,12.55,1048.0,0.0,55.0,เงินสด,ห้วยขวาง,ปกติ
736462,142955,5880,21347,2024-11-06 01:49:00,2024-11-06 02:14:18,12.9,243.0,0.0,56.0,วอลเล็ต,คลองเตย,ปกติ
736463,162246,5921,21363,2025-06-17 12:00:00,2025-06-17 12:29:12,5.93,214.0,0.0,34.0,โอนผ่านแอป,บางกะปิ,ปกติ
736464,166176,5865,22178,2024-08-03 20:42:00,2024-08-03 20:51:48,0.88,239.0,0.0,18.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
736465,158165,5095,20193,2024-09-09 12:26:00,2024-09-09 12:55:00,6.52,278.0,0.0,36.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
736466,138335,5201,20524,2025-01-24 23:39:00,2025-01-24 23:56:30,5.19,221.0,53.0,32.0,โอนผ่านแอป,บางกะปิ,ปกติ
736467,144473,5671,22217,2024-08-18 12:44:00,2024-08-18 13:11:00,3.48,139.0,0.0,26.0,โอนผ่านแอป,สวนหลวง,ปกติ
736468,149220,6099,20473,2025-01-16 14:14:00,2025-01-16 14:37:12,7.41,89.0,8.0,39.0,โอนผ่านแอป,บางนา,ปกติ
736469,124558,6148,20403,2025-05-04 17:11:00,2025-05-04 17:30:48,3.66,354.0,0.0,27.0,บัตรเครดิต,บางนา,ปกติ
736470,180458,5913,21479,2024-08-23 17:56:00,2024-08-23 18:16:24,9.07,107.0,21.0,44.0,วอลเล็ต,ลาดพร้าว,ปกติ
736471,178293,5130,20820,2024-10-24 22:53:00,2024-10-24 23:13:12,4.89,138.0,0.0,39.0,บัตรเครดิต,สวนหลวง,ฝนตก
736472,100754,5255,23333,2024-12-22 21:19:00,2024-12-22 21:33:48,2.6,350.0,0.0,23.0,เงินสด,ดินแดง,ปกติ
736473,111841,5175,21063,2025-04-26 12:44:00,2025-04-26 13:10:42,5.01,178.0,0.0,31.0,วอลเล็ต,ลาดพร้าว,ปกติ
736474,161380,5680,20069,2025-03-18 14:42:00,2025-03-18 14:55:00,4.3,122.0,0.0,29.0,โอนผ่านแอป,บางนา,ปกติ
736475,137258,5760,21877,2025-04-01 11:14:00,2025-04-01 11:33:18,7.37,121.0,18.0,39.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
736476,124933,6180,21527,2025-01-22 11:04:00,2025-01-22 11:27:36,12.64,117.0,0.0,55.0,โอนผ่านแอป,บางนา,ปกติ
736477,154286,5293,21276,2024-12-18 22:35:00,2024-12-18 22:54:24,5.25,71.0,15.0,32.0,โอนผ่านแอป,จตุจักร,ปกติ
736478,186656,5513,23311,2024-11-26 20:37:00,2024-11-26 20:50:18,4.0,311.0,45.0,28.0,โอนผ่านแอป,จตุจักร,ปกติ
736479,169304,5783,21816,2024-09-13 12:16:00,2024-09-13 12:48:36,8.69,690.0,0.0,43.0,เงินสด,พญาไท,ปกติ
736480,155940,5787,20743,2025-05-08 13:23:00,2025-05-08 13:52:48,9.59,132.0,17.0,46.0,บัตรเครดิต,ลาดพร้าว,ปกติ
736481,169954,5205,20364,2025-05-01 12:40:00,2025-05-01 13:03:36,2.65,203.0,0.0,23.0,โอนผ่านแอป,บางนา,ปกติ
736482,131851,5987,22847,2024-08-06 18:17:00,2024-08-06 18:52:18,8.68,116.0,27.0,43.0,บัตรเครดิต,พญาไท,ปกติ
736483,150256,5348,21537,2024-08-22 18:51:00,2024-08-22 19:20:36,2.46,361.0,0.0,31.0,บัตรเครดิต,บางนา,ฝนตก
736484,150019,5211,21167,2024-11-04 11:21:00,2024-11-04 11:42:42,7.31,147.0,0.0,38.0,เงินสด,ห้วยขวาง,ปกติ
736485,156442,5012,22577,2024-12-01 18:52:00,2024-12-01 19:22:54,12.8,45.0,8.0,56.0,เงินสด,บางนา,ปกติ
736486,154286,5374,21976,2025-07-14 01:57:00,2025-07-14 02:19:24,3.97,159.0,0.0,36.0,โอนผ่านแอป,สวนหลวง,ฝนตก
736487,125791,5626,22284,2025-01-01 19:20:00,2025-01-01 19:47:30,8.1,230.0,0.0,41.0,บัตรเครดิต,จตุจักร,ปกติ
736488,155147,5576,22441,2024-09-05 11:47:00,2024-09-05 12:00:12,1.69,266.0,0.0,20.0,วอลเล็ต,สาทร,ปกติ
736489,158025,5948,22267,2025-06-08 18:32:00,2025-06-08 18:59:00,8.92,132.0,0.0,44.0,บัตรเครดิต,บางกะปิ,ปกติ
736490,146165,5973,22111,2025-01-28 22:33:00,2025-01-28 22:57:30,3.35,82.0,0.0,34.0,โอนผ่านแอป,บางกะปิ,ฝนตก
736491,176453,6092,22539,2024-11-10 17:51:00,2024-11-10 18:13:36,6.92,856.0,0.0,37.0,บัตรเครดิต,ดินแดง,ปกติ
736492,142547,5421,23183,2024-11-15 12:32:00,2024-11-15 13:03:30,4.27,116.0,0.0,37.0,เงินสด,บางรัก,ฝนตก
736493,189499,5529,22501,2025-06-12 23:08:00,2025-06-12 23:26:48,5.28,141.0,0.0,32.0,โอนผ่านแอป,บางรัก,ปกติ
736494,149243,5515,22695,2024-10-22 17:41:00,2024-10-22 18:00:36,6.62,283.0,35.0,36.0,โอนผ่านแอป,บางนา,ปกติ
736495,109570,5469,22549,2025-04-23 12:51:00,2025-04-23 13:16:00,3.69,65.0,0.0,27.0,โอนผ่านแอป,สวนหลวง,ปกติ
736496,123686,5912,23267,2024-11-12 18:52:00,2024-11-12 19:16:36,2.77,485.0,62.0,24.0,โอนผ่านแอป,วัฒนา,ปกติ
736497,124900,5681,21690,2025-01-05 14:06:00,2025-01-05 14:25:00,6.25,372.0,56.0,35.0,วอลเล็ต,ห้วยขวาง,ปกติ
736498,128242,5697,22171,2025-01-24 13:46:00,2025-01-24 14:21:00,11.72,165.0,0.0,53.0,โอนผ่านแอป,วัฒนา,ปกติ
736499,187900,5417,21717,2024-09-07 12:14:00,2024-09-07 12:43:30,6.06,188.0,0.0,34.0,บัตรเครดิต,บางกะปิ,ปกติ
736500,106367,5131,21829,2025-04-20 18:06:00,2025-04-20 18:31:42,2.55,519.0,0.0,23.0,เงินสด,จตุจักร,ปกติ
736501,164523,5866,21366,2024-08-18 20:21:00,2024-08-18 20:40:54,1.82,895.0,0.0,29.0,โอนผ่านแอป,จตุจักร,ฝนตก
736502,119326,6046,22451,2025-03-17 22:12:00,2025-03-17 22:24:12,1.34,491.0,88.0,19.0,โอนผ่านแอป,บางรัก,ปกติ
736503,184523,5440,22800,2025-03-05 23:56:00,2025-03-06 00:16:48,7.77,180.0,0.0,40.0,โอนผ่านแอป,จตุจักร,ปกติ
736504,152346,6088,20278,2025-04-03 19:57:00,2025-04-03 20:34:24,9.0,324.0,0.0,44.0,เงินสด,ลาดพร้าว,ปกติ
736505,180080,5267,20006,2024-10-19 12:22:00,2024-10-19 12:53:30,12.89,304.0,47.0,56.0,วอลเล็ต,สาทร,ปกติ
736506,168420,6116,21650,2024-11-06 20:46:00,2024-11-06 21:02:54,4.0,91.0,0.0,28.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
736507,105909,6164,23436,2024-08-29 11:23:00,2024-08-29 11:39:24,2.34,119.0,0.0,22.0,เงินสด,สาทร,ปกติ
736508,124452,6166,21571,2024-09-25 18:59:00,2024-09-25 19:29:12,4.43,115.0,0.0,29.0,เงินสด,บางกะปิ,ปกติ
736509,132985,5897,21176,2024-10-28 18:49:00,2024-10-28 19:18:06,3.75,45.0,0.0,27.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
736510,186132,6154,21767,2025-03-09 17:16:00,2025-03-09 17:31:12,6.17,457.0,0.0,35.0,โอนผ่านแอป,วัฒนา,ปกติ
736511,101082,5950,23320,2024-09-14 22:50:00,2024-09-14 23:06:18,3.4,74.0,0.0,26.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
736512,151374,5003,22814,2024-12-11 11:31:00,2024-12-11 11:47:42,4.06,86.0,13.0,28.0,บัตรเครดิต,ห้วยขวาง,ปกติ
736513,116507,5007,20602,2024-12-28 11:33:00,2024-12-28 11:50:36,2.67,161.0,22.0,24.0,โอนผ่านแอป,จตุจักร,ปกติ
736514,190504,5317,23084,2025-01-21 22:48:00,2025-01-21 23:09:30,6.74,211.0,0.0,37.0,โอนผ่านแอป,จตุจักร,ปกติ
736515,115021,6059,22620,2024-12-23 20:02:00,2024-12-23 20:21:54,8.58,203.0,0.0,42.0,โอนผ่านแอป,คลองเตย,ปกติ
736516,189287,5359,21169,2025-02-08 23:30:00,2025-02-08 23:53:06,7.2,236.0,42.0,46.0,วอลเล็ต,สาทร,ฝนตก
736517,145129,5223,23172,2025-03-23 11:48:00,2025-03-23 12:06:42,5.35,639.0,123.0,32.0,เงินสด,วัฒนา,ปกติ
736518,166879,5124,23316,2025-03-11 18:26:00,2025-03-11 18:57:36,9.23,96.0,13.0,45.0,เงินสด,ลาดพร้าว,ปกติ
736519,127584,5547,22464,2024-11-06 12:57:00,2024-11-06 13:39:42,11.8,157.0,0.0,61.0,เงินสด,บางรัก,ฝนตก
736520,168574,5222,20044,2025-06-30 19:06:00,2025-06-30 19:36:54,3.27,101.0,14.0,25.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
736521,121413,5124,20994,2025-03-11 11:39:00,2025-03-11 11:55:30,2.25,176.0,0.0,22.0,วอลเล็ต,ลาดพร้าว,ปกติ
736522,190117,5587,21006,2025-06-27 18:27:00,2025-06-27 19:03:00,10.46,515.0,0.0,48.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
736523,113830,6090,21926,2024-10-14 18:55:00,2024-10-14 19:23:54,7.35,580.0,0.0,39.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
736524,108668,5905,22463,2025-01-30 13:28:00,2025-01-30 13:47:54,3.3,195.0,0.0,26.0,เงินสด,ดินแดง,ปกติ
736525,185497,6179,21188,2025-01-19 22:28:00,2025-01-19 22:50:06,7.53,91.0,0.0,39.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
736526,139883,5342,20725,2024-09-23 18:22:00,2024-09-23 18:45:24,3.55,625.0,0.0,26.0,บัตรเครดิต,พญาไท,ปกติ
736527,164922,5970,23107,2025-06-12 20:51:00,2025-06-12 21:12:42,5.62,240.0,58.0,33.0,เงินสด,บางกะปิ,ปกติ
736528,141652,5340,21875,2025-04-13 12:17:00,2025-04-13 12:55:48,8.16,83.0,12.0,49.0,โอนผ่านแอป,ห้วยขวาง,ฝนตก
736529,187155,6065,20775,2025-02-01 20:41:00,2025-02-01 21:09:12,3.69,407.0,0.0,35.0,โอนผ่านแอป,บางรัก,ฝนตก
736530,177644,5822,22694,2024-12-20 23:21:00,2024-12-20 23:36:42,2.7,167.0,0.0,24.0,โอนผ่านแอป,พญาไท,ปกติ
736531,108272,5796,21061,2024-12-09 20:55:00,2024-12-09 21:15:12,2.01,150.0,17.0,29.0,โอนผ่านแอป,พญาไท,ฝนตก
736532,114905,5210,22560,2024-08-05 12:36:00,2024-08-05 13:02:42,3.94,236.0,22.0,28.0,บัตรเครดิต,คลองเตย,ปกติ
736533,152373,5938,20992,2024-12-24 14:55:00,2024-12-24 15:20:06,16.64,157.0,17.0,68.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
736534,114565,5593,21079,2025-01-06 19:35:00,2025-01-06 20:11:42,7.6,151.0,13.0,47.0,โอนผ่านแอป,วัฒนา,ฝนตก
736535,118305,5765,23298,2025-05-27 13:06:00,2025-05-27 13:36:18,7.99,171.0,41.0,41.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
736536,126580,5958,20660,2025-05-02 20:44:00,2025-05-02 21:03:06,10.54,113.0,18.0,49.0,เงินสด,ห้วยขวาง,ปกติ
736537,113677,5859,21455,2025-01-08 13:27:00,2025-01-08 14:00:36,10.4,314.0,0.0,48.0,โอนผ่านแอป,พญาไท,ปกติ
736538,170743,5397,22163,2025-02-23 11:51:00,2025-02-23 12:06:54,7.06,161.0,36.0,38.0,วอลเล็ต,บางรัก,ปกติ
736539,185129,5438,22833,2024-09-01 10:11:00,2024-09-01 10:30:06,6.9,255.0,26.0,37.0,เงินสด,บางนา,ปกติ
736540,136943,5516,22257,2025-06-23 21:07:00,2025-06-23 21:34:42,11.81,382.0,0.0,53.0,โอนผ่านแอป,บางกะปิ,ปกติ
736541,189894,5673,21676,2024-12-30 13:59:00,2024-12-30 14:23:00,3.01,62.0,0.0,25.0,บัตรเครดิต,บางนา,ปกติ
736542,171859,5382,23421,2024-09-03 12:36:00,2024-09-03 13:17:24,12.84,103.0,0.0,64.0,บัตรเครดิต,ดินแดง,ฝนตก
736543,191027,6090,20693,2025-06-08 11:56:00,2025-06-08 12:17:48,6.64,394.0,77.0,36.0,วอลเล็ต,ลาดพร้าว,ปกติ
736544,116643,6113,20851,2024-10-03 17:31:00,2024-10-03 17:58:18,6.36,791.0,0.0,43.0,บัตรเครดิต,วัฒนา,ฝนตก
736545,136539,5816,22378,2025-03-11 13:44:00,2025-03-11 14:23:36,23.13,73.0,16.0,89.0,วอลเล็ต,พญาไท,ปกติ
736546,154690,5091,22742,2025-01-16 23:43:00,2025-01-16 23:55:48,2.76,146.0,0.0,24.0,วอลเล็ต,บางกะปิ,ปกติ
736547,169451,5820,21474,2024-08-14 12:11:00,2024-08-14 12:42:00,6.18,204.0,0.0,43.0,โอนผ่านแอป,จตุจักร,ฝนตก
736548,135964,5743,22744,2025-01-22 12:40:00,2025-01-22 13:00:54,2.05,188.0,42.0,22.0,วอลเล็ต,บางกะปิ,ปกติ
736549,105267,5116,20214,2025-01-08 12:16:00,2025-01-08 12:48:30,6.41,118.0,0.0,44.0,โอนผ่านแอป,ดินแดง,ฝนตก
736550,181110,5909,22346,2025-06-20 20:46:00,2025-06-20 21:07:48,9.66,172.0,0.0,46.0,เงินสด,ห้วยขวาง,ปกติ
736551,128825,5991,22476,2025-04-25 19:05:00,2025-04-25 19:29:30,4.01,86.0,0.0,28.0,โอนผ่านแอป,วัฒนา,ปกติ
736552,133602,5386,22167,2025-03-02 23:53:00,2025-03-03 00:13:06,4.98,76.0,0.0,31.0,โอนผ่านแอป,บางนา,ปกติ
736553,126802,5070,22791,2025-03-06 19:14:00,2025-03-06 19:46:36,10.73,502.0,0.0,49.0,โอนผ่านแอป,วัฒนา,ปกติ
736554,142767,5684,21558,2025-01-23 13:47:00,2025-01-23 14:22:42,14.16,283.0,63.0,60.0,วอลเล็ต,ห้วยขวาง,ปกติ
736555,134530,5649,23225,2024-11-28 23:52:00,2024-11-29 00:07:06,2.75,104.0,0.0,24.0,เงินสด,ห้วยขวาง,ปกติ
736556,107654,5668,22870,2024-09-06 12:36:00,2024-09-06 13:09:24,10.01,250.0,0.0,47.0,เงินสด,บางรัก,ปกติ
736557,176563,5976,20805,2024-08-23 13:06:00,2024-08-23 13:31:54,1.92,109.0,0.0,29.0,โอนผ่านแอป,จตุจักร,ฝนตก
736558,130222,5520,21203,2025-06-08 12:55:00,2025-06-08 13:25:06,10.09,152.0,0.0,47.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
736559,112349,5490,23365,2024-08-15 13:39:00,2024-08-15 14:02:12,4.43,103.0,0.0,29.0,โอนผ่านแอป,สาทร,ปกติ
736560,165788,5198,20225,2025-05-30 19:36:00,2025-05-30 20:10:24,3.61,1369.0,0.0,35.0,เงินสด,คลองเตย,ฝนตก
